client_id,birth_number,Bith_Date,district_id,Gender
1697,645110,03-05-1937,55,Female
1698,671121,06-01-1945,55,Male
1699,550311,24-04-1934,17,Male
1700,490309,18-04-1932,7,Male
1701,455611,14-09-1938,7,Male
1702,735407,12-08-1934,53,Male
1703,180111,18-01-1934,50,Male
1704,146003,14-12-1930,50,Female
1705,465701,16-10-1928,19,Male
1706,440719,13-08-1942,19,Female
1707,510218,23-03-1941,10,Female
1709,526213,24-03-1941,74,Male
1710,440211,16-03-1934,54,Female
1711,625614,01-10-1941,64,Female
1712,640101,04-03-1924,64,Female
1713,350421,05-05-1944,65,Male
1714,450522,14-06-1945,58,Female
1717,795307,18-07-1934,73,Female
1718,380727,07-08-1950,75,Female
1719,700809,09-10-1932,35,Male
1720,345224,04-05-1951,33,Female
1721,340702,03-08-1925,33,Male
1722,331001,02-11-1924,68,Male
1723,815228,20-06-1955,71,Female
1724,346021,03-01-1949,68,Male
1725,595118,28-04-1945,76,Male
1726,520603,22-07-1926,76,Female
1727,510121,20-02-1944,32,Female
1728,465818,15-11-1945,32,Female
1729,470516,16-06-1939,76,Female
1730,321215,01-01-1939,40,Female
1731,686130,09-03-1958,17,Male
1733,745720,13-11-1947,57,Female
1734,751110,14-01-1934,26,Male
1735,765531,14-09-1958,26,Female
1736,795417,18-08-1944,41,Female
1737,550730,24-08-1953,27,Male
1738,635125,02-05-1952,27,Female
1741,320702,01-08-1925,70,Male
1742,540606,24-07-1929,1,Female
1743,590727,28-08-1950,3,Male
1744,696228,09-04-1956,50,Female
1745,596018,28-01-1946,23,Female
1746,595910,29-12-1937,11,Female
1747,560220,28-03-1943,11,Male
1748,761231,14-02-1955,64,Female
1749,286117,28-01-1945,50,Male
1750,641231,02-02-1955,23,Female
1751,590124,28-02-1947,54,Female
1752,781123,17-01-1947,70,Female
1753,795226,18-06-1953,60,Female
1754,790529,18-07-1952,57,Male
1755,655818,04-12-1945,65,Male
1756,360708,05-08-1931,1,Female
1757,375930,07-12-1957,1,Male
1758,471113,17-12-1936,35,Male
1759,235116,23-03-1943,63,Female
1760,230307,23-03-1930,77,Female
1761,480423,18-05-1946,45,Female
1762,561230,25-01-1954,61,Male
1763,671207,05-02-1931,46,Male
1764,710709,09-09-1932,66,Male
1765,750803,14-10-1926,9,Female
1768,510427,21-05-1950,29,Female
1769,490805,18-09-1928,12,Male
1770,516015,20-01-1943,12,Female
1771,276020,27-12-1947,54,Female
1772,795921,18-01-1949,73,Female
1774,716005,09-02-1933,32,Female
1775,431208,12-01-1932,73,Female
1776,546024,23-01-1952,30,Female
1777,635108,02-05-1935,69,Female
1778,680902,07-11-1925,69,Male
1779,351126,05-12-1949,37,Male
1780,546209,26-03-1937,54,Female
1781,240816,24-08-1939,67,Male
1782,481224,17-01-1948,19,Male
1783,466005,15-01-1933,1,Male
1784,806102,21-03-1930,2,Female
1785,751125,14-01-1949,39,Female
1786,345625,03-09-1952,63,Female
1787,311128,01-12-1951,63,Male
1788,500323,19-04-1946,1,Male
1789,335807,02-11-1934,61,Male
1790,530528,22-06-1951,1,Male
1791,665512,04-09-1939,5,Female
1792,750901,14-11-1924,54,Male
1793,455317,14-06-1944,41,Male
1794,405330,09-06-1957,54,Female
1795,605228,30-05-1955,38,Male
1796,381123,08-12-1946,10,Female
1797,416104,10-02-1932,10,Male
1798,330708,02-08-1931,70,Male
1799,590626,29-07-1949,36,Female
1800,435928,13-12-1955,63,Female
1801,700101,10-03-1924,66,Female
1802,646016,02-02-1944,66,Female
1803,465512,15-08-1939,25,Female
1806,520103,21-02-1926,5,Male
1807,350630,05-07-1953,47,Male
1808,335626,02-09-1953,47,Female
1809,310512,31-05-1935,24,Male
1810,190630,19-06-1953,41,Male
1811,390329,08-04-1952,1,Female
1812,475517,16-08-1944,36,Female
1813,490928,19-10-1951,36,Female
1814,400312,09-04-1935,57,Male
1815,775224,16-06-1951,16,Male
1816,510724,20-08-1947,62,Male
1817,536206,25-03-1934,47,Male
1818,561002,25-11-1925,47,Male
1819,795420,18-08-1947,43,Male
1820,286120,28-01-1948,50,Female
1821,410424,11-05-1947,1,Female
1822,225913,22-11-1940,71,Male
1823,785807,17-12-1934,1,Female
1824,600803,29-09-1926,69,Male
1825,745424,13-08-1951,51,Male
1826,370912,07-10-1935,13,Female
1827,415816,10-11-1943,13,Female
1828,621114,01-01-1938,69,Male
1829,425816,11-11-1943,51,Male
1830,520203,24-03-1926,33,Female
1831,761009,15-12-1932,51,Female
1832,665731,05-11-1958,1,Female
1833,661115,05-01-1939,30,Female
1834,270219,27-02-1942,7,Male
1835,285311,28-05-1938,7,Female
1836,445307,13-06-1934,36,Male
1837,570113,26-02-1936,67,Female
1838,596127,28-02-1955,67,Female
1839,366218,08-03-1946,5,Male
1840,351028,04-11-1951,5,Female
1841,535323,22-06-1950,67,Female
1842,430913,13-10-1936,9,Female
1843,395125,08-04-1952,48,Female
1844,225203,22-04-1930,74,Female
1845,181114,18-11-1937,74,Male
1846,801212,18-02-1936,48,Female
1847,795130,18-05-1957,52,Female
1848,245702,24-09-1929,6,Female
1849,225924,22-11-1951,57,Female
1850,425705,12-10-1932,52,Female
1851,755912,14-01-1940,31,Female
1852,620905,01-11-1928,50,Male
1853,650818,04-10-1941,1,Male
1854,325527,01-08-1954,70,Male
1856,685822,07-12-1949,54,Male
1857,640316,03-05-1939,54,Female
1860,646031,02-02-1959,1,Male
1861,570715,26-08-1938,29,Female
1862,776009,15-02-1937,50,Male
1863,520216,24-03-1939,54,Female
1864,480314,17-04-1937,22,Female
1865,495609,18-09-1936,22,Male
1866,425611,11-09-1938,64,Female
1867,445924,14-12-1951,1,Female
1868,800216,21-04-1939,60,Female
1869,335214,03-05-1941,1,Male
1870,350429,05-05-1952,1,Male
1871,805220,19-06-1947,1,Male
1872,635124,02-05-1951,52,Female
1873,681026,07-12-1949,52,Male
1874,461020,15-11-1943,1,Male
1875,761019,15-12-1942,15,Female
1876,510701,20-08-1924,1,Male
1877,575821,26-11-1948,47,Male
1878,630902,02-11-1925,47,Female
1879,445402,14-07-1929,21,Female
1880,740808,13-10-1931,1,Male
1881,340124,03-02-1947,72,Male
1882,325524,01-08-1951,72,Male
1883,616027,30-01-1955,18,Male
1884,765126,15-05-1953,59,Female
1885,705107,09-05-1934,47,Female
1886,200407,20-04-1930,34,Female
1887,260715,26-07-1938,54,Male
1888,185924,18-11-1951,66,Female
1889,575728,27-10-1955,32,Male
1890,555814,24-11-1941,14,Female
1891,595304,28-06-1931,62,Female
1892,280326,28-03-1949,66,Male
1893,345211,04-05-1938,66,Female
1894,476105,16-02-1933,1,Male
1895,656103,06-03-1931,47,Female
1896,820208,23-04-1931,48,Female
1897,695307,08-07-1934,36,Female
1898,610801,30-09-1924,73,Female
1899,410703,10-08-1926,10,Male
1900,651122,04-01-1946,23,Female
1901,626107,03-03-1935,23,Female
1903,395830,08-11-1957,1,Female
1904,410222,13-03-1945,66,Male
1905,495518,18-08-1945,72,Male
1906,220707,22-07-1930,63,Male
1907,285908,28-11-1935,75,Female
1908,200117,20-01-1940,33,Female
1909,445316,13-06-1943,35,Female
1910,461108,16-12-1931,67,Male
1911,385421,08-07-1948,48,Female
1912,720226,13-04-1949,57,Male
1913,680415,07-06-1938,69,Female
1914,425620,11-09-1947,39,Male
1915,390909,09-10-1932,39,Male
1916,260719,26-07-1942,28,Female
1917,695313,08-07-1940,69,Female
1919,490504,18-06-1927,30,Male
1920,750807,14-10-1930,42,Male
1921,466026,15-01-1954,1,Male
1922,490403,19-05-1926,1,Female
1923,585507,27-08-1934,1,Female
1924,380529,07-06-1952,67,Female
1925,380623,08-07-1946,37,Male
1926,355208,05-05-1935,37,Male
1927,520426,22-05-1949,77,Female
1928,525814,21-11-1941,77,Male
1929,555815,24-11-1942,65,Male
1930,345221,04-05-1948,38,Male
1931,426114,11-02-1942,16,Male
1932,405121,09-04-1948,15,Female
1934,336121,02-02-1949,70,Male
1935,295512,29-07-1939,68,Male
1936,556016,24-01-1944,15,Male
1937,600327,29-04-1950,15,Female
1938,395930,09-12-1957,57,Male
1939,250814,25-08-1937,1,Female
1940,235122,23-03-1949,1,Female
1941,215712,21-09-1939,10,Male
1942,150510,15-05-1933,10,Male
1943,260211,26-02-1934,39,Female
1944,575122,26-04-1949,31,Female
1945,540603,24-07-1926,54,Female
1946,350719,04-08-1942,72,Male
1947,810208,22-04-1931,23,Male
1948,395219,09-05-1946,71,Male
1949,420623,12-07-1946,71,Male
1950,290706,29-07-1929,26,Male
1951,710429,10-06-1952,41,Male
1952,715309,10-07-1936,52,Male
1953,650922,04-11-1945,52,Male
1954,520728,21-08-1951,69,Male
1955,716028,09-02-1956,66,Female
1956,255709,25-09-1936,1,Female
1957,720304,11-05-1927,63,Male
1958,776121,18-03-1949,63,Male
1959,201226,20-12-1949,1,Female
1960,460823,15-09-1946,22,Female
1961,205604,20-08-1931,31,Male
1962,501118,20-12-1941,6,Female
1963,450612,15-07-1935,38,Female
1964,310805,31-08-1928,17,Male
1965,390810,08-09-1933,75,Male
1966,485701,18-10-1928,19,Male
1967,636115,04-03-1943,1,Male
1968,600813,29-09-1936,1,Female
1969,265826,26-10-1953,53,Female
1970,476105,16-02-1933,1,Male
1971,695314,08-07-1941,3,Male
1972,465429,16-07-1956,1,Female
1973,315913,01-12-1940,60,Female
1974,180714,18-07-1937,10,Female
1975,155927,15-11-1954,10,Male
1976,181012,18-10-1935,72,Male
1977,356025,04-01-1953,10,Male
1978,525522,21-08-1949,18,Male
1979,265319,26-05-1946,51,Female
1980,590430,29-05-1953,77,Female
1981,705922,09-01-1950,19,Female
1982,770708,15-09-1931,53,Male
1983,825205,21-06-1932,53,Male
1984,260829,26-08-1952,1,Female
1985,371213,06-01-1937,6,Male
1986,425813,11-11-1940,6,Female
1988,520504,21-06-1927,13,Female
1989,395113,08-04-1940,50,Male
1990,431125,13-12-1948,50,Female
1991,181109,18-11-1932,64,Male
1993,750621,14-08-1944,1,Female
1994,675706,06-11-1933,1,Female
1995,415410,11-07-1937,50,Male
1996,370320,06-04-1943,1,Female
1997,776109,18-03-1937,1,Female
1998,786215,19-04-1943,40,Male
1999,825210,21-06-1937,74,Male
2000,425509,11-08-1936,39,Male
2001,775805,16-12-1932,34,Male
2002,186126,18-01-1954,70,Female
2003,210615,21-06-1938,70,Female
2004,745203,13-06-1930,1,Female
2005,791003,18-12-1926,30,Male
2006,625822,01-12-1949,41,Male
2007,580913,28-10-1936,41,Male
2008,400607,10-07-1930,47,Male
2009,360116,05-02-1939,12,Male
2010,520812,21-09-1935,37,Female
2011,256118,25-01-1946,46,Male
2012,230627,23-06-1950,46,Male
2013,405710,10-10-1937,1,Female
2015,686115,09-03-1943,1,Female
2016,341009,03-11-1932,55,Female
2017,315123,31-03-1950,55,Male
2018,455825,14-11-1952,56,Female
2019,320928,02-10-1951,73,Male
2020,256220,25-02-1948,73,Female
2021,191208,19-12-1931,67,Female
2022,391112,09-12-1935,56,Male
2023,315902,01-12-1929,56,Female
2024,340415,04-05-1938,62,Female
2025,411231,10-01-1955,39,Male
2026,346203,06-03-1931,39,Female
2027,300122,30-01-1945,12,Male
2028,246017,24-12-1944,12,Female
2029,235919,23-11-1946,5,Male
2030,805804,19-12-1931,5,Female
2031,261215,26-12-1938,54,Female
2032,430321,12-04-1944,1,Female
2033,375702,07-10-1929,1,Male
2034,260612,26-06-1935,13,Male
2035,285727,28-09-1954,13,Male
2037,485826,17-11-1953,69,Female
2038,805329,19-07-1956,1,Male
2039,695120,08-05-1947,68,Male
2040,440807,13-09-1930,59,Female
2041,560811,25-09-1934,68,Male
2042,820704,20-09-1927,49,Male
2043,545915,24-12-1942,77,Male
2044,615918,31-12-1945,32,Female
2045,560822,25-09-1945,28,Male
2046,525826,21-11-1953,28,Female
2047,435725,13-10-1952,11,Female
2048,285603,28-08-1930,23,Female
2049,270220,27-02-1943,70,Female
2050,325523,01-08-1950,70,Female
2051,186207,18-02-1935,74,Male
2052,140519,14-05-1942,74,Male
2053,180207,18-02-1930,16,Male
2054,481206,17-01-1930,48,Male
2055,765831,15-12-1958,56,Female
2056,781209,16-02-1933,1,Male
2057,765102,15-05-1929,6,Female
2058,710302,10-05-1925,76,Female
2059,720630,11-08-1953,43,Female
2060,715604,10-10-1931,43,Female
2061,530727,22-08-1950,63,Male
2062,545522,23-08-1949,63,Male
2063,505926,20-12-1953,68,Male
2064,260730,26-07-1953,53,Female
2065,780820,17-10-1943,64,Female
2066,721027,11-12-1950,1,Female
2067,791020,18-12-1943,56,Female
2068,305524,30-07-1951,72,Male
2069,235101,23-03-1928,70,Female
2070,725723,11-11-1950,70,Female
2071,731219,11-02-1943,1,Female
2072,445209,14-05-1936,75,Female
2073,560208,28-03-1931,22,Female
2074,615916,31-12-1943,24,Male
2075,220129,22-01-1952,74,Male
2076,575207,27-05-1934,63,Female
2077,305301,30-05-1928,44,Female
2078,785803,17-12-1930,10,Male
2079,255529,25-07-1956,72,Male
2080,631226,01-02-1950,60,Male
2081,726106,13-03-1934,46,Male
2082,330204,05-03-1927,67,Female
2083,430312,12-04-1935,71,Female
2084,295216,29-04-1943,1,Male
2085,281128,28-11-1951,1,Female
2086,546029,23-01-1957,35,Male
2087,770929,16-11-1952,68,Female
2088,485826,17-11-1953,32,Female
2089,675609,06-10-1936,70,Male
2090,701007,09-12-1930,70,Male
2091,285117,28-03-1944,48,Male
2092,450321,14-04-1944,72,Female
2093,700624,09-08-1947,48,Female
2094,755906,14-01-1934,48,Male
2095,740430,13-06-1953,9,Male
2096,745906,13-01-1934,74,Female
2097,361111,06-12-1934,53,Male
2098,395528,08-08-1955,53,Male
2099,180116,18-01-1939,1,Male
2100,315929,01-12-1956,33,Female
2101,350624,05-07-1947,33,Male
2102,410527,10-06-1950,51,Female
2103,445204,14-05-1931,18,Male
2104,480108,17-02-1931,37,Male
2105,475718,17-10-1945,42,Male
2106,215321,21-05-1948,74,Female
2107,230418,23-04-1941,74,Male
2108,455421,15-07-1948,77,Male
2109,505514,19-08-1941,15,Male
2110,676103,08-03-1931,3,Female
2111,245529,24-07-1956,57,Female
2112,270915,27-09-1938,21,Female
2113,370404,07-05-1927,68,Male
2114,180821,18-08-1944,51,Female
2115,145301,14-05-1928,51,Female
2116,300614,30-06-1937,76,Female
2117,450228,17-03-1951,53,Female
2118,701112,09-01-1936,1,Female
2119,605518,29-08-1945,30,Female
2121,790925,18-11-1948,64,Male
2122,705717,09-11-1944,1,Male
2123,820517,21-07-1940,53,Male
2124,495114,18-04-1941,68,Female
2125,750412,14-06-1935,71,Male
2126,755328,14-07-1955,52,Female
2128,555813,24-11-1940,38,Male
2129,621207,31-01-1931,75,Female
2130,456029,14-01-1957,21,Female
2131,755211,14-06-1938,39,Male
2132,690206,10-04-1929,39,Male
2133,216128,21-01-1956,53,Male
2134,171214,17-12-1937,53,Female
2135,405808,09-11-1935,24,Male
2136,405724,10-10-1951,28,Male
2137,626109,03-03-1937,73,Male
2138,801219,18-02-1943,68,Male
2139,325306,01-06-1933,18,Female
2140,261018,26-10-1941,18,Male
2141,510906,21-10-1929,28,Male
2142,416220,12-03-1948,21,Female
2143,481112,18-12-1935,21,Female
2144,605128,29-04-1955,15,Female
2145,686224,08-04-1952,39,Female
2146,730104,14-03-1927,65,Male
2147,635814,02-12-1941,69,Female
2148,535720,23-10-1947,31,Male
2149,235409,23-06-1936,33,Female
2150,410417,11-05-1940,61,Female
2151,456230,17-03-1958,61,Male
2152,295907,29-11-1934,17,Female
2153,495516,18-08-1943,36,Female
2154,576128,26-02-1956,60,Male
2155,580610,28-07-1933,15,Male
2156,666227,07-04-1955,33,Female
2157,451117,15-12-1940,11,Female
2158,810506,20-07-1929,10,Female
2159,305123,30-03-1950,74,Female
2160,450531,14-06-1954,70,Male
2161,205306,20-05-1933,1,Female
2162,130912,13-09-1935,1,Female
2163,180408,18-04-1931,52,Male
2164,411029,10-11-1952,47,Female
2165,455302,14-06-1929,47,Female
2166,475722,17-10-1949,30,Female
2167,811213,19-02-1937,1,Male
2168,635712,02-11-1939,46,Male
2169,710101,11-03-1924,46,Male
2170,420430,12-05-1953,70,Male
2171,581128,28-12-1951,1,Female
2172,295821,29-10-1948,7,Male
2173,516217,23-03-1945,56,Male
2174,525808,21-11-1935,74,Male
2175,425103,11-04-1930,53,Male
2176,460716,15-08-1939,18,Female
2177,425530,11-08-1957,24,Male
2178,390809,08-09-1932,46,Female
2179,396027,08-01-1955,9,Male
2180,726017,10-02-1945,51,Female
2181,680722,06-09-1945,46,Female
2182,296201,01-03-1929,75,Male
2183,310821,31-08-1944,75,Male
2184,700707,08-09-1930,24,Male
2185,575620,26-09-1947,20,Female
2186,425726,12-10-1953,48,Female
2187,330312,02-04-1935,40,Female
2188,255825,25-10-1952,40,Female
2189,626115,03-03-1943,21,Female
2190,741022,13-12-1945,28,Female
2191,795804,18-12-1931,28,Male
2192,565412,26-07-1939,1,Female
2193,520726,21-08-1949,1,Male
2194,615822,30-11-1949,50,Female
2195,425913,12-12-1940,68,Male
2196,555216,25-05-1943,31,Male
2197,626210,03-04-1938,47,Male
2198,205222,20-04-1949,17,Female
2199,111209,11-12-1932,17,Female
2200,530731,22-08-1954,66,Female
2201,290223,01-03-1946,44,Female
2202,285817,28-10-1944,44,Male
2203,391001,08-11-1924,10,Male
2204,465819,15-11-1946,54,Male
2205,521212,21-01-1936,55,Female
2206,645604,03-10-1931,10,Male
2207,615217,31-05-1944,70,Male
2208,590109,28-02-1932,70,Male
2209,275613,27-08-1940,30,Female
2210,330423,03-05-1946,30,Male
2211,205224,20-04-1951,3,Female
2212,720527,11-07-1950,52,Male
2213,681107,07-01-1931,3,Female
2214,461107,16-12-1930,5,Female
2215,250129,25-01-1952,10,Female
2216,725704,11-11-1931,1,Female
2217,740220,15-04-1943,1,Male
2218,681108,07-01-1932,43,Male
2219,646128,04-03-1956,43,Female
2220,525217,22-05-1944,20,Female
2221,450315,14-04-1938,20,Female
2222,345803,03-11-1930,1,Male
2223,435524,12-08-1951,70,Female
2224,321004,01-11-1927,54,Male
2225,606106,01-03-1934,4,Male
2226,646009,02-02-1937,74,Female
2227,750725,13-09-1948,42,Male
2228,405320,09-06-1947,43,Male
2229,440907,14-10-1930,68,Male
2230,690531,08-07-1954,5,Male
2231,716013,09-02-1941,21,Female
2232,670527,06-07-1950,36,Female
2233,646224,04-04-1952,36,Female
2235,405420,10-07-1947,14,Female
2236,785627,17-10-1954,44,Female
2237,581003,27-11-1926,47,Female
2238,545219,24-05-1946,47,Female
2239,765109,15-05-1936,6,Male
2240,325312,01-06-1939,47,Male
2241,261230,26-12-1953,47,Male
2242,765605,15-10-1932,1,Male
2243,800704,18-09-1927,1,Male
2246,535801,22-11-1928,55,Female
2247,785113,17-05-1940,35,Female
2248,751024,14-12-1947,7,Male
2249,456207,17-03-1935,32,Female
2250,386208,09-03-1936,34,Female
2251,716013,09-02-1941,26,Female
2252,651115,04-01-1939,37,Male
2253,575909,27-12-1936,37,Male
2254,276209,27-02-1937,72,Male
2255,235824,23-10-1951,50,Female
2256,740605,13-08-1928,70,Male
2257,795831,18-12-1958,62,Male
2258,791103,18-01-1927,62,Female
2259,505102,19-04-1929,19,Female
2260,625422,01-08-1949,62,Male
2261,561113,26-12-1936,62,Female
2263,340817,03-09-1940,1,Male
2264,430508,12-06-1931,4,Female
2265,770918,16-11-1941,52,Female
2266,390123,08-02-1946,16,Male
2267,665410,05-08-1937,1,Female
2268,381226,07-01-1950,10,Female
2269,636110,04-03-1938,48,Male
2270,605421,30-07-1948,61,Female
2271,641107,03-01-1931,61,Female
2274,641014,03-12-1937,9,Female
2275,655724,04-11-1951,9,Female
2276,325427,02-07-1954,44,Male
2277,790325,18-05-1948,1,Male
2278,210701,21-07-1924,76,Male
2279,531106,23-12-1929,52,Female
2280,745424,13-08-1951,10,Male
2281,785606,17-10-1933,76,Female
2282,730311,12-05-1934,60,Male
2283,610809,30-09-1932,1,Female
2286,666126,07-03-1954,54,Female
2287,791021,18-12-1944,47,Female
2288,575823,26-11-1950,32,Male
2289,540821,23-09-1944,32,Female
2290,545530,23-08-1957,31,Male
2291,570919,27-10-1942,6,Male
2292,211110,21-11-1933,59,Male
2293,691122,08-01-1946,1,Female
2294,526227,24-03-1955,32,Female
2295,395228,09-05-1955,22,Female
2296,420613,12-07-1936,22,Male
2297,650118,06-03-1941,48,Male
2298,695515,07-09-1942,48,Male
2299,405220,10-05-1947,6,Male
2300,615707,31-10-1934,35,Male
2301,601219,29-01-1943,35,Male
2302,570126,26-02-1949,74,Male
2303,395401,09-07-1928,61,Female
2304,390211,11-03-1934,61,Male
2305,495610,18-09-1937,70,Female
2306,430821,12-09-1944,70,Male
2307,230906,23-09-1929,26,Male
2308,746031,12-02-1959,27,Male
2309,765513,14-09-1940,15,Female
2310,390723,08-08-1946,40,Female
2311,356001,04-01-1929,40,Male
2312,755215,14-06-1942,11,Female
2313,801029,19-12-1952,70,Male
2314,596216,30-03-1944,34,Male
2315,631008,02-12-1931,34,Male
2316,700325,09-05-1948,1,Female
2317,760222,17-04-1945,1,Female
2318,235919,23-11-1946,20,Male
2319,705516,08-09-1943,40,Male
2320,510523,20-06-1946,60,Male
2321,685112,07-05-1939,68,Female
2322,280611,28-06-1934,15,Female
2323,425629,11-09-1956,48,Male
2324,780716,16-09-1939,27,Female
2325,555203,25-05-1930,2,Male
2326,456214,17-03-1942,72,Male
2327,191027,19-10-1950,73,Male
2328,681002,07-12-1925,24,Male
2329,730102,14-03-1925,18,Male
2330,486117,17-02-1945,40,Male
2331,575531,26-08-1958,42,Male
2332,496222,21-03-1950,60,Male
2333,491012,18-11-1935,60,Female
2335,345328,03-06-1955,66,Male
2336,220717,22-07-1940,12,Female
2337,175409,17-06-1936,12,Female
2338,575725,27-10-1952,58,Female
2339,561206,25-01-1930,58,Male
2340,530502,22-06-1925,42,Male
2341,475713,17-10-1940,42,Male
2342,481218,17-01-1942,70,Female
2343,590318,28-04-1941,1,Female
2344,245427,24-06-1954,3,Male
2345,420719,11-08-1942,33,Female
2346,476025,16-01-1953,33,Male
2347,436217,15-03-1945,35,Male
2348,330424,03-05-1947,35,Female
2349,685710,07-11-1937,46,Female
2350,670609,06-08-1932,46,Male
2351,650417,04-06-1940,38,Female
2352,775929,16-01-1957,70,Female
2353,295917,29-11-1944,4,Male
2354,671221,05-02-1945,1,Male
2355,485630,17-09-1957,6,Female
2356,300710,30-07-1933,52,Male
2357,375110,06-04-1937,52,Male
2358,466016,15-01-1944,74,Female
2359,530701,22-08-1924,74,Male
2361,680924,07-11-1947,9,Female
2362,745902,13-01-1930,9,Male
2363,470618,17-07-1941,43,Female
2364,715426,10-08-1953,56,Male
2365,535626,22-09-1953,46,Female
2366,300101,30-01-1924,35,Female
2367,315405,01-07-1932,35,Male
2368,436222,15-03-1950,64,Male
2369,401219,09-01-1943,64,Male
2370,565821,25-11-1948,41,Female
2371,565207,26-05-1934,70,Male
2372,715409,10-08-1936,23,Female
2373,540119,23-02-1942,15,Male
2374,680727,06-09-1950,9,Female
2375,655725,04-11-1952,72,Female
2376,640819,03-10-1942,72,Male
2377,501117,20-12-1940,49,Male
2378,535313,22-06-1940,63,Female
2379,645619,03-10-1946,33,Female
2380,270817,27-08-1940,40,Female
2381,316011,31-12-1938,40,Male
2382,276025,27-12-1952,62,Male
2383,475101,16-04-1928,31,Female
2384,461217,15-01-1941,31,Male
2385,330505,02-06-1928,13,Male
2386,345310,03-06-1937,13,Male
2387,455716,15-10-1943,77,Female
2388,710729,09-09-1952,42,Female
2389,240720,24-07-1943,25,Male
2390,380513,07-06-1936,57,Female
2391,420124,11-02-1947,1,Male
2392,550521,24-06-1944,26,Male
2393,765823,15-12-1950,16,Female
2394,620604,01-08-1927,5,Male
2395,530311,22-04-1934,8,Male
2396,495829,18-11-1956,41,Male
2397,180714,18-07-1937,46,Female
2398,555825,24-11-1952,71,Female
2399,435502,12-08-1929,42,Male
2400,590410,29-05-1933,19,Male
2401,485126,17-04-1953,26,Female
2402,481026,17-11-1949,41,Male
2403,635125,02-05-1952,1,Female
2404,775705,16-11-1932,27,Male
2405,750821,14-10-1944,27,Male
2406,566006,25-01-1934,49,Female
2407,750827,14-10-1950,51,Female
2408,405428,10-07-1955,6,Female
2409,640527,03-07-1950,54,Male
2410,735208,12-06-1935,73,Male
2411,680817,07-10-1940,73,Male
2412,801026,19-12-1949,20,Male
2413,610809,30-09-1932,46,Female
2414,505713,20-10-1940,54,Female
2415,570424,27-05-1947,54,Female
2416,546223,26-03-1951,72,Male
2417,385621,07-09-1948,48,Male
2418,536227,25-03-1955,1,Male
2419,545623,23-09-1950,1,Male
2420,725606,11-10-1933,48,Female
2421,701110,09-01-1934,48,Female
2422,765609,15-10-1936,68,Female
2423,570709,26-08-1932,42,Male
2424,201110,20-11-1933,54,Female
2425,775718,16-11-1945,6,Male
2426,270609,27-06-1932,74,Male
2427,346130,03-02-1958,74,Male
2428,465627,15-09-1954,1,Female
2429,731122,12-01-1946,70,Female
2430,371028,06-11-1951,5,Female
2431,661010,05-12-1933,75,Male
2432,245308,24-05-1935,27,Female
2433,640619,03-08-1942,32,Female
2434,455524,14-08-1951,42,Female
2435,436018,12-01-1946,16,Female
2436,345806,03-11-1933,25,Male
2437,361227,05-01-1951,45,Male
2438,465919,16-12-1946,52,Female
2439,441126,14-12-1949,52,Female
2440,350909,05-10-1932,17,Male
2441,281006,28-10-1929,1,Female
2442,275708,27-09-1935,1,Female
2443,490523,18-06-1946,75,Male
2444,340826,03-09-1949,4,Female
2445,690226,10-04-1949,54,Female
2447,721007,11-12-1930,68,Male
2448,715701,10-11-1928,68,Female
2449,671228,05-02-1952,1,Male
2450,755517,13-09-1944,54,Female
2451,391206,08-01-1930,42,Female
2452,525607,21-09-1934,64,Male
2453,240113,24-01-1936,13,Male
2454,405904,10-12-1931,69,Male
2455,191104,19-11-1927,72,Male
2456,236204,23-02-1932,72,Female
2457,400817,09-09-1940,68,Male
2458,325809,01-11-1936,68,Male
2459,745722,13-11-1949,20,Male
2460,635105,02-05-1932,19,Male
2461,670402,06-06-1925,64,Male
2462,340606,04-07-1929,19,Female
2463,441217,13-01-1941,7,Male
2464,450901,15-10-1924,30,Male
2465,731017,12-12-1940,51,Male
2467,465516,15-08-1943,36,Male
2468,650318,04-05-1941,71,Female
2469,575910,27-12-1937,54,Female
2470,430614,13-07-1937,53,Male
2471,425105,11-04-1932,53,Female
2472,765329,15-07-1956,70,Male
2473,766017,14-02-1945,20,Female
2474,570406,27-05-1929,42,Female
2475,825202,21-06-1929,44,Male
2476,575216,27-05-1943,75,Male
2477,520614,22-07-1937,75,Female
2478,405524,09-08-1951,48,Male
2479,595331,28-06-1958,31,Female
2480,766208,16-04-1936,46,Female
2481,480622,18-07-1945,6,Female
2482,250107,25-01-1930,34,Male
2483,296230,01-03-1958,34,Male
2484,691221,07-02-1945,68,Male
2485,330515,02-06-1938,20,Male
2486,616005,30-01-1933,76,Female
2487,675925,06-01-1953,67,Male
2488,805922,19-01-1950,9,Female
2489,755128,14-05-1955,64,Male
2490,615326,30-06-1953,61,Female
2491,395320,08-06-1947,5,Female
2492,431213,12-01-1937,5,Male
2493,621009,01-12-1932,1,Female
2494,710106,12-03-1929,37,Female
2495,396214,11-03-1942,58,Male
2496,720707,10-09-1930,1,Male
2497,625406,01-08-1933,34,Male
2498,800312,19-05-1935,37,Male
2499,440804,13-09-1927,13,Female
2500,465820,15-11-1947,24,Female
2501,406204,11-03-1932,70,Male
2502,355313,04-06-1940,1,Female
2503,775923,16-01-1951,54,Female
2504,500109,19-02-1932,61,Female
2505,605430,30-07-1957,25,Male
2506,760927,15-11-1950,76,Female
2507,525826,21-11-1953,37,Female
